TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Description,FALL
3.95,395,0.0,-0.885,-0.475,-0.5156622000000001,-4.4117766,0.9167328,61.45547508000001,1.56417534,-58.05783414,T02,0
3.96,396,-0.006,-0.8809999999999999,-0.475,-0.5156622000000001,-3.7815228,1.145916,61.44974549999999,1.53552744,-58.08075246000001,T02,0
3.97,397,-0.009,-0.877,-0.475,-0.572958,-3.151269,1.3750992,61.44401592000001,1.51260912,-58.10367078,T02,0
3.98,398,-0.006,-0.8740000000000001,-0.475,-0.4010705999999999,-2.3491278,1.4896908000000002,61.43828634000001,1.4896908000000002,-58.12085952,T02,0
3.99,399,-0.002,-0.8759999999999999,-0.476,-0.286479,-1.7761698,1.6615782,61.43255676,1.46677248,-58.1265891,T02,0
4.0,400,0.0,-0.875,-0.478,-0.286479,-1.2032118,1.8334656000000005,61.38099053999999,1.39801752,-58.13231868,T02,0
4.01,401,0.0,-0.8740000000000001,-0.477,-0.2291832000000001,-0.7448454000000001,1.9480572,61.37526096000001,1.3750992,-58.1265891,T02,0
4.02,402,0.0,-0.873,-0.475,-0.286479,-0.286479,1.7761698,61.37526096000001,1.3579104599999998,-58.12085952,T02,0
4.03,403,0.0,-0.875,-0.48,-0.2291832000000001,0.1145916,1.7188740000000002,61.37526096000001,1.34072172,-58.10940036,T02,0
4.04,404,0.003,-0.875,-0.479,-0.3437748,0.3437748,1.432395,61.36953138,1.32926256,-58.10367078,T02,0
4.05,405,0.006,-0.875,-0.479,-0.3437748,0.4010705999999999,1.2605076000000002,61.28931726,1.27769634,-58.09221162,T02,0
4.06,406,0.005,-0.875,-0.479,-0.4010705999999999,0.5156622000000001,1.145916,61.28931726,1.27196676,-58.08075246000001,T02,0
4.07,407,0.004,-0.873,-0.479,-0.4010705999999999,0.8021411999999999,1.0313244,61.28358768,1.26623718,-58.06929330000001,T02,0
4.08,408,0.001,-0.871,-0.477,-0.286479,0.9740286,0.9740286,61.2778581,1.2605076000000002,-58.05210456,T02,0
4.09,409,0.002,-0.8740000000000001,-0.479,-0.1145916,1.2605076000000002,0.9740286,61.2778581,1.2605076000000002,-58.0406454,T02,0
4.1,410,0.0069999999999999,-0.8759999999999999,-0.482,-0.1145916,1.4896908000000002,1.145916,61.22056230000001,1.2318597,-58.01772708,T02,0
4.109999999999999,411,0.0069999999999999,-0.878,-0.483,-0.0572958,1.6042823999999998,1.3750992,61.22056230000001,1.22613012,-57.99480876,T02,0
4.12,412,0.006,-0.879,-0.484,0.0,1.5469866,1.6042823999999998,61.22056230000001,1.21467096,-57.97189044,T02,0
4.13,413,0.002,-0.879,-0.482,-0.1145916,1.6042823999999998,1.7761698,61.22056230000001,1.20894138,-57.94897212000001,T02,0
4.14,414,-0.002,-0.879,-0.48,-0.0572958,1.7761698,1.6042823999999998,61.22056230000001,1.2032117999999998,-57.92605379999999,T02,0
4.15,415,-0.001,-0.879,-0.48,-0.1145916,2.2345362,1.3178034,61.18045524,1.1688343199999998,-57.90313548,T02,0
4.16,416,0.002,-0.88,-0.481,0.0,2.6929026,1.0886202,61.18045524,1.1745639,-57.87448758000001,T02,0
4.17,417,0.009,-0.883,-0.486,-0.1718874,2.6356068,0.9167328,61.18045524,1.1745639,-57.84583968000001,T02,0
4.18,418,0.0139999999999999,-0.883,-0.488,-0.1718874,2.6356068,0.8594370000000001,61.17472566,1.18029348,-57.81719178,T02,0
4.19,419,0.016,-0.8859999999999999,-0.49,-0.1145916,2.5210152000000003,0.8594370000000001,61.17472566,1.18602306,-57.78854388,T02,0
4.2,420,0.013,-0.888,-0.4970000000000001,-0.286479,2.4064236,0.9740286,61.12315944,1.1745639,-57.75989598,T02,0
4.21,421,0.005,-0.889,-0.502,-0.286479,2.2345362,1.0313244,61.11742986,1.1745639,-57.73697766,T02,0
4.22,422,0.0,-0.889,-0.499,-0.286479,2.291832,0.8594370000000001,61.11742986,1.18029348,-57.70832975999999,T02,0
4.23,423,0.003,-0.894,-0.5,-0.3437748,2.5210152000000003,0.8594370000000001,61.11170028,1.18029348,-57.68541144,T02,0
4.24,424,0.006,-0.9,-0.4970000000000001,-0.3437748,2.578311,0.9740286,61.10597070000001,1.18602306,-57.65676354000001,T02,0
4.25,425,0.01,-0.904,-0.507,-0.8594370000000001,2.5210152000000003,1.2032118,61.06013406,1.18029348,-57.62238606,T02,0
4.26,426,0.013,-0.905,-0.515,-1.432395,2.2345362,1.6615782,61.04294532,1.1745639,-57.59946774,T02,0
4.27,427,0.008,-0.908,-0.508,-1.4896908000000002,1.5469866,2.1199446,61.03148616,1.16310474,-57.57081984,T02,0
4.28,428,0.004,-0.914,-0.512,-1.6042823999999998,0.9167328,2.5210152000000003,61.01429741999999,1.1459160000000002,-57.5536311,T02,0
4.29,429,0.009,-0.915,-0.51,-2.0626488000000003,0.572958,3.0366774,60.9913791,1.12299768,-57.53071278,T02,0
4.3,430,0.013,-0.916,-0.501,-2.0626488000000003,-0.0572958,3.6096354,60.95700161999999,1.08289062,-57.51352404000001,T02,0
4.31,431,0.005,-0.919,-0.51,-2.3491278,-0.6302538000000001,4.1825934,60.9340833,1.04278356,-57.50206488,T02,0
4.32,432,-0.015,-0.919,-0.529,-3.0366774,0.0,4.8701430000000006,60.9054354,1.0026765,-57.47914656,T02,0
4.33,433,-0.025,-0.92,-0.525,-2.9220858,0.9740286,5.443101,60.87105792,0.95683986,-57.44476908,T02,0
4.34,434,-0.025,-0.928,-0.514,-2.4637194,1.6615782,5.7868758000000025,60.84813959999999,0.91100322,-57.39893244,T02,0
4.35,435,-0.006,-0.938,-0.535,-3.0939732,2.1772404,6.2452422,60.80230296,0.86516658,-57.34736622000001,T02,0
4.36,436,0.009,-0.947,-0.545,-3.7815228,1.9480572,7.2192707999999985,60.76219590000001,0.8078707799999998,-57.2958,T02,0
4.37,437,0.012,-0.955,-0.529,-3.7815228,1.3178034,7.9641161999999985,60.72781842000001,0.7448454000000001,-57.24996336,T02,0
4.38,438,0.012,-0.955,-0.534,-4.3544808,0.572958,8.479778399999999,60.68198178,0.67609044,-57.20412672,T02,0
4.39,439,0.003,-0.948,-0.537,-5.3858052,0.1718874,8.7662574,60.62468598,0.6016058999999999,-57.15829008000001,T02,0
4.4,440,-0.01,-0.927,-0.521,-6.8182002000000015,0.4583664000000001,8.7662574,60.55020144,0.5156622000000001,-57.11245344,T02,0
4.41,441,-0.011,-0.919,-0.522,-7.5057497999999985,1.2032118,8.8235532,60.4757169,0.44690724,-57.05515764,T02,0
4.42,442,0.0,-0.908,-0.542,-8.8235532,1.7761698,9.0527364,60.38404362,0.3724227000000001,-56.99786184000001,T02,0
4.43,443,0.0,-0.9,-0.541,-8.250595200000001,1.432395,9.224623800000002,60.303829500000006,0.29793816,-56.94056604,T02,0
4.44,444,0.0,-0.9,-0.529,-7.6203414,1.5469866,8.9954406,60.22361538,0.2291832,-56.88327024,T02,0
4.45,445,0.003,-0.902,-0.519,-7.6203414,1.432395,8.9954406,60.13767168,0.16042824,-56.82597444,T02,0
4.46,446,0.004,-0.906,-0.528,-7.6203414,1.4896908000000002,8.7089616,60.06318714,0.0859437,-56.76867864,T02,0
4.47,447,-0.001,-0.904,-0.528,-7.8495246,1.2032118,8.9954406,59.98297302,0.01718874,-56.71711241999999,T02,0
4.48,448,-0.0139999999999999,-0.901,-0.516,-7.2765666,0.9167328,9.224623800000002,59.90848848,-0.0572958,-56.65981662,T02,0
4.49,449,-0.02,-0.902,-0.509,-6.875496000000001,0.6875496,9.0527364,59.83973352,-0.13178034,-56.60825040000001,T02,0
4.5,450,-0.021,-0.899,-0.5429999999999999,-7.161975,0.6302538000000001,8.9381448,59.74806024000001,-0.21199446,-56.55668418000001,T02,0
4.51,451,-0.024,-0.901,-0.5539999999999999,-7.161975,1.0886202,8.7662574,59.6735757,-0.28074942,-56.50511795999999,T02,0
4.52,452,-0.027,-0.912,-0.53,-6.016058999999999,1.2605076000000002,8.651665800000002,59.61055032,-0.34950438,-56.45355174,T02,0
4.53,453,-0.031,-0.92,-0.527,-5.844171599999999,1.2032118,8.59437,59.54752494,-0.41825934,-56.40198552,T02,0
4.54,454,-0.034,-0.928,-0.544,-6.417129599999999,1.4896908000000002,8.651665800000002,59.48449956,-0.4870143000000001,-56.34468972,T02,0
4.55,455,-0.044,-0.935,-0.5820000000000001,-7.6203414,2.8074942000000003,8.651665800000002,59.39282628,-0.55576926,-56.27593476,T02,0
4.56,456,-0.031,-0.956,-0.579,-7.5630456000000015,5.7868758000000025,8.651665800000002,59.31834174,-0.6016058999999999,-56.1785319,T02,0
4.57,457,-0.006,-0.977,-0.5760000000000001,-7.333862400000001,6.703608600000001,8.880849000000003,59.23812762,-0.64744254,-56.08112903999999,T02,0
4.58,458,0.0069999999999999,-0.997,-0.583,-6.875496000000001,5.6722842,9.3965112,59.16937266,-0.70473834,-55.98372618000001,T02,0
4.59,459,-0.002,-1.027,-0.62,-7.8495246,4.8128472,10.1413566,59.08342895999999,-0.76776372,-55.8920529,T02,0
4.6,460,-0.013,-1.042,-0.652,-10.3705398,4.1252976000000015,10.7716104,58.97456694,-0.8422482600000001,-55.80037962,T02,0
4.61,461,-0.0069999999999999,-1.058,-0.6809999999999999,-11.5737516,4.3544808,11.172681,58.85424576000001,-0.9167328,-55.70297676,T02,0
4.62,462,0.01,-1.095,-0.6970000000000001,-12.261301199999998,4.5263682,11.688343199999998,58.72819500000001,-0.9912173399999998,-55.6055739,T02,0
4.63,463,0.009,-1.119,-0.682,-13.3499214,4.010706000000001,12.6623718,58.59068508,-1.08289062,-55.50817104,T02,0
4.64,464,-0.006,-1.118,-0.6729999999999999,-13.6936962,3.0939732,13.178034,58.44744558,-1.18029348,-55.41076817999999,T02,0
4.65,465,-0.032,-1.1,-0.6729999999999999,-14.8396122,3.380452200000001,13.178034,58.29274692,-1.27769634,-55.31336532,T02,0
4.66,466,-0.045,-1.077,-0.706,-15.9855282,5.1566220000000005,12.4331886,58.1265891,-1.36364004,-55.20450329999999,T02,0
4.67,467,-0.034,-1.071,-0.715,-16.2147114,7.2765666,11.45916,57.96043128,-1.4209358399999998,-55.08418212,T02,0
4.68,468,-0.021,-1.077,-0.696,-15.5844576,8.651665800000002,10.5424272,57.80000303999999,-1.47250206,-54.95813136,T02,0
4.69,469,-0.017,-1.073,-0.669,-15.3552744,9.453807,9.8548776,57.63384522,-1.50687954,-54.82635102,T02,0
4.7,470,-0.019,-1.055,-0.693,-15.527161800000002,9.6829902,9.3965112,57.4676874,-1.5412570200000002,-54.69457067999999,T02,0
4.71,471,-0.006,-1.031,-0.674,-16.2147114,9.6829902,8.651665800000002,57.30152958,-1.56417534,-54.56279034000001,T02,0
4.72,472,0.008,-0.991,-0.634,-15.9855282,8.193299399999999,7.8495246,57.13537176,-1.5870936600000003,-54.45392832,T02,0
4.73,473,0.016,-0.971,-0.645,-13.5791046,6.130650599999999,6.9327918,56.99213225999999,-1.6157415599999996,-54.36798462,T02,0
4.74,474,0.018,-0.963,-0.631,-12.7196676,5.6149884000000005,6.130650599999999,56.86035191999999,-1.64438946,-54.28777049999999,T02,0
4.75,475,0.012,-0.946,-0.623,-11.5737516,6.2452422,5.3858052,56.73430116,-1.64438946,-54.201826800000006,T02,0
4.76,476,0.005,-0.932,-0.634,-9.8548776,6.875496000000001,4.8701430000000006,56.63116872000001,-1.65011904,-54.1158831,T02,0
4.77,477,0.009,-0.944,-0.644,-7.448453999999999,7.6776372,5.2712136,56.5509546,-1.6558486199999998,-54.02420982,T02,0
4.78,478,0.012,-0.925,-0.618,-5.844171599999999,7.448453999999999,5.3858052,56.48792922,-1.6615782,-53.93253654,T02,0
4.79,479,0.003,-0.946,-0.61,-1.7761698,7.333862400000001,5.6722842,56.4650109,-1.67303736,-53.840863260000006,T02,0
4.8,480,-0.008,-0.944,-0.635,-1.7761698,7.6776372,6.016058999999999,56.43636299999999,-1.6787669399999998,-53.73773082,T02,0
4.81,481,-0.02,-0.924,-0.617,-1.432395,7.5057497999999985,5.958763200000001,56.41917426,-1.6902260999999998,-53.64605754,T02,0
4.82,482,-0.032,-0.903,-0.601,-0.0572958,6.417129599999999,5.6722842,56.41344468,-1.70168526,-53.56011384000001,T02,0
4.83,483,-0.02,-0.8959999999999999,-0.619,1.3178034,7.0473834,4.7555514,56.42490384,-1.7074148399999998,-53.47417014,T02,0
4.84,484,-0.001,-0.9,-0.64,1.4896908000000002,8.5370742,4.1252976000000015,56.43636299999999,-1.6959556799999995,-53.37676728,T02,0
4.85,485,0.012,-0.895,-0.629,2.4064236,9.568398599999998,3.3231564,56.43636299999999,-1.6558486199999998,-53.27363484,T02,0
4.86,486,0.013,-0.904,-0.645,4.3544808,10.026765,2.4637194,56.47647006,-1.62147114,-53.17623198,T02,0
4.87,487,0.008,-0.915,-0.645,5.72958,10.6570188,1.8334656000000005,56.53376586,-1.5813640800000002,-53.07309954,T02,0
4.88,488,0.012,-0.923,-0.644,7.333862400000001,10.4278356,1.7188740000000002,56.60252082,-1.5412570200000002,-52.97569668,T02,0
4.89,489,0.024,-0.93,-0.649,8.078707799999998,9.3965112,2.3491278,56.68273494,-1.51260912,-52.8840234,T02,0
4.9,490,0.038,-0.927,-0.647,8.7089616,8.078707799999998,2.86479,56.75721948,-1.4782316400000002,-52.7980797,T02,0
4.91,491,0.051,-0.939,-0.65,9.5111028,6.703608600000001,3.8388186,56.84889276,-1.47250206,-52.71786558,T02,0
4.92,492,0.055,-0.912,-0.6509999999999999,9.9694692,5.9014674000000005,4.297185,56.9520252,-1.4782316400000002,-52.64338104000001,T02,0
4.93,493,0.061,-0.911,-0.625,12.0894138,4.5263682,4.3544808,57.07234638,-1.4896908000000002,-52.58035566,T02,0
4.94,494,0.061,-0.897,-0.623,12.605076,3.2658606,4.1825934,57.19839714,-1.50687954,-52.52878943999999,T02,0
4.95,495,0.055,-0.879,-0.62,14.667724800000002,2.578311,3.2658606,57.33017748,-1.49542038,-52.48295279999999,T02,0
4.96,496,0.055,-0.88,-0.612,16.959556799999998,2.0626488000000003,2.4064236,57.4963353,-1.50114996,-52.4543049,T02,0
4.97,497,0.059,-0.884,-0.599,18.334656,1.6042823999999998,2.0626488000000003,57.68541144,-1.51260912,-52.425657,T02,0
4.98,498,0.059,-0.884,-0.586,20.2254174,0.3437748,2.291832,57.89167632,-1.52406828,-52.40846826000001,T02,0
4.99,499,0.064,-0.883,-0.57,22.5745452,-1.0886202,2.6356068,58.12085952,-1.5527161800000002,-52.40273868000001,T02,0
5.0,500,0.07,-0.888,-0.575,24.1215318,-2.5210152000000003,3.151269,58.3557723,-1.56417534,-52.40273868000001,T02,0
5.01,501,0.076,-0.89,-0.583,25.3820394,-3.2658606,3.724227,58.6136034,-1.61001198,-52.40846826000001,T02,0
5.02,502,0.081,-0.908,-0.563,27.1582092,-3.7815228,4.4117766,58.88862324,-1.6615782,-52.41992742,T02,0
5.03,503,0.073,-0.91,-0.551,27.6165756,-4.6982556,5.3285094000000015,59.17510224,-1.73033316,-52.43138658,T02,0
5.04,504,0.07,-0.91,-0.575,28.5906042,-5.7868758000000025,6.130650599999999,59.46158124,-1.8048177,-52.44857532,T02,0
5.05,505,0.065,-0.904,-0.541,28.762491600000004,-7.5630456000000015,6.3598338,59.75378982,-1.87930224,-52.477223220000006,T02,0
5.06,506,0.051,-0.8959999999999999,-0.512,28.6479,-9.5111028,6.016058999999999,60.05172798,-1.97097552,-52.52878943999999,T02,0
5.07,507,0.045,-0.892,-0.508,29.220858000000003,-11.745639,5.2712136,60.34966614,-2.06837838,-52.60327398,T02,0
5.08,508,0.0409999999999999,-0.868,-0.474,28.3041252,-14.381245800000002,3.8961144,60.64187472,-2.1657812400000003,-52.70640641999999,T02,0
5.09,509,0.048,-0.843,-0.441,29.335449600000004,-17.3606274,1.4896908000000002,60.951272040000006,-2.25745452,-52.84964592,T02,0
5.1,510,0.047,-0.8170000000000001,-0.417,27.3300966,-18.7930224,-1.0313244,61.23775104,-2.3147503200000004,-53.01580374,T02,0
5.11,511,0.039,-0.7829999999999999,-0.413,28.2468294,-19.308684600000007,-3.4377480000000005,61.52995962,-2.36631654,-53.20487988,T02,0
5.12,512,0.025,-0.747,-0.384,29.621928600000004,-19.8816426,-5.0993262,61.84508652000001,-2.4064236,-53.39968560000001,T02,0
5.13,513,0.01,-0.706,-0.318,31.111619399999995,-19.8816426,-6.2452422,62.171672580000006,-2.4350715000000003,-53.60595048,T02,0
5.14,514,-0.02,-0.6509999999999999,-0.249,32.142943800000005,-19.9962342,-6.3598338,62.5097178,-2.4637194,-53.81221536,T02,0
5.15,515,-0.046,-0.6,-0.273,32.372127,-19.480572,-5.3285094000000015,62.84776302,-2.49809688,-54.00702108,T02,0
5.16,516,-0.0579999999999999,-0.595,-0.295,33.9191136,-18.2200644,-3.6669312000000014,63.20299698,-2.53820394,-54.18463806000001,T02,0
5.17,517,-0.069,-0.596,-0.261,34.3201842,-18.3919518,-1.4896908000000002,63.55823094,-2.6012293200000003,-54.35079588,T02,0
5.18,518,-0.089,-0.615,-0.203,32.4294228,-23.0329116,1.7761698,63.90200574000001,-2.70436176,-54.55133118,T02,0
5.19,519,-0.096,-0.624,-0.211,31.340802600000004,-29.335449600000004,6.875496000000001,64.23432138000001,-2.88197874,-54.78051438,T02,0
5.2,520,-0.078,-0.639,-0.156,34.1482968,-32.257535399999995,11.5164558,64.60674408,-3.11689152,-55.02115674,T02,0
5.21,521,-0.059,-0.6679999999999999,-0.133,36.32553720000001,-35.695283399999994,13.2353298,64.99635552,-3.3689930400000003,-55.29044700000001,T02,0
5.22,522,-0.073,-0.713,-0.207,36.7839036,-40.33624320000001,11.8029348,65.39742612,-3.63255372,-55.6055739,T02,0
5.23,523,-0.113,-0.727,-0.255,37.2995658,-37.9298196,7.1046792000000005,65.79849672,-3.8388186000000006,-55.92070079999999,T02,0
5.24,524,-0.155,-0.711,-0.251,39.3622146,-33.4607472,0.7448454000000001,66.22821522,-3.9648693599999993,-56.21863896,T02,0
5.25,525,-0.2019999999999999,-0.648,-0.249,40.5081306,-29.9084076,-4.6409598,66.6636633,-4.0393539,-56.51084754,T02,0
5.26,526,-0.243,-0.6,-0.205,43.831287,-27.1582092,-6.4744254,67.12775927999999,-4.07373138,-56.78586738,T02,0
5.27,527,-0.25,-0.584,-0.205,44.2323576,-28.5906042,-4.3544808,67.60331441999999,-4.131027179999999,-57.06088722,T02,0
5.28,528,-0.23,-0.607,-0.1889999999999999,44.117766,-31.9710564,-2.1772404,68.07886956,-4.21697088,-57.36455496,T02,0
5.29,529,-0.188,-0.623,-0.203,44.06047020000001,-31.913760600000003,-0.0572958,68.54869512,-4.320103319999999,-57.65676354000001,T02,0
5.3,530,-0.15,-0.627,-0.188,44.977203,-31.51269000000001,1.8907614,69.03570942,-4.4404245000000016,-57.94324253999999,T02,0
5.31,531,-0.124,-0.637,-0.182,47.3263308,-31.627281600000003,3.8388186,69.53991246000001,-4.57793442,-58.22399196,T02,0
5.32,532,-0.127,-0.637,-0.165,52.0245864,-29.621928600000004,6.130650599999999,70.09568172,-4.72117392,-58.47609348,T02,0
5.33,533,-0.134,-0.642,-0.1369999999999999,54.8893764,-26.5852512,6.4744254,70.6743693,-4.858683839999999,-58.6995471,T02,0
5.34,534,-0.162,-0.643,-0.127,58.6136034,-22.6891368,5.7868758000000025,71.28743435999998,-4.97327544,-58.89435282,T02,0
5.35,535,-0.185,-0.6890000000000001,-0.099,60.733548000000006,-16.157415599999997,4.6409598,71.92914732,-5.06494872,-59.02613315999999,T02,0
5.36,536,-0.216,-0.7170000000000001,-0.076,60.3324774,-10.4851314,3.2085648,72.55367154000002,-5.1222445200000015,-59.11207686,T02,0
5.37,537,-0.223,-0.754,-0.123,57.6968706,-7.6203414,1.7761698,73.14381828,-5.15089242,-59.17510224,T02,0
5.38,538,-0.223,-0.7440000000000001,-0.129,52.48295279999999,-4.010706000000001,0.6302538000000001,73.6823988,-5.16235158,-59.20947972,T02,0
5.39,539,-0.204,-0.782,-0.089,52.9413192,1.6615782,1.432395,74.21524974,-5.16808116,-59.1865614,T02,0
5.4,540,-0.158,-0.818,-0.145,51.10785360000001,5.72958,2.4064236,74.73091194,-5.17954032,-59.11780644,T02,0
5.41,541,-0.0969999999999999,-0.8340000000000001,-0.15,49.560867,9.740286,2.3491278,75.22365582,-5.17381074,-59.014674,T02,0
5.42,542,-0.054,-0.847,-0.178,45.72204840000001,11.688343199999998,1.7761698,75.67629264,-5.1566220000000005,-58.89435282,T02,0
5.43,543,-0.062,-0.863,-0.176,44.2896534,13.120738199999998,3.0366774,76.11174072,-5.1566220000000005,-58.75111332,T02,0
5.44,544,-0.106,-0.91,-0.1889999999999999,43.7166954,14.037471,5.6149884000000005,76.54145922000002,-5.17381074,-58.60214424,T02,0
5.45,545,-0.151,-0.944,-0.205,43.258329,15.126091199999998,8.7662574,76.95971856,-5.23683612,-58.43025684000001,T02,0
5.46,546,-0.179,-0.958,-0.221,41.252976,16.615782,10.7716104,77.36078916,-5.30559108,-58.2411807,T02,0
5.47,547,-0.162,-0.951,-0.24,41.76863820000001,19.2513888,10.8289062,77.76185976,-5.36861646,-58.02345666,T02,0
5.48,548,-0.13,-0.931,-0.257,42.685371,21.6005166,9.568398599999998,78.16865994000003,-5.42018268,-57.78854388,T02,0
5.49,549,-0.091,-0.908,-0.26,44.51883660000001,21.772404,7.8495246,78.59837844,-5.45456016,-57.55936068,T02,0
5.5,550,-0.057,-0.916,-0.271,45.0917946,21.772404,6.3025379999999975,79.02236736,-5.4717489000000015,-57.32444790000001,T02,0
5.51,551,-0.059,-0.927,-0.252,43.48751220000001,17.8762896,4.5263682,79.4406267,-5.48320806,-57.13537176,T02,0
5.52,552,-0.077,-0.908,-0.254,42.1697088,15.527161800000002,2.4064236,79.85315646,-5.47747848,-56.97494352,T02,0
5.53,553,-0.08,-0.894,-0.251,43.20103320000001,15.0114996,0.9167328,80.27714538,-5.46028974,-56.82024486,T02,0
5.54,554,-0.053,-0.899,-0.23,44.2896534,14.4958374,0.286479,80.70686388,-5.43737142,-56.67127578,T02,0
5.55,555,-0.034,-0.918,-0.218,44.34694920000001,12.1467096,0.286479,81.1308528,-5.414453099999999,-56.54522502,T02,0
5.56,556,-0.045,-0.946,-0.203,45.3782736,8.7662574,0.1145916,81.58348962,-5.40299394,-56.45355174,T02,0
5.57,557,-0.084,-0.978,-0.206,43.48751220000001,4.4117766,0.5156622000000001,82.0189377,-5.397264359999999,-56.40198552,T02,0
5.58,558,-0.119,-1.009,-0.188,40.4508348,1.5469866,1.3178034,82.42573788,-5.40299394,-56.38479678,T02,0
5.59,559,-0.146,-1.015,-0.176,37.1849742,0.0,0.4010705999999999,82.80389016000002,-5.40299394,-56.3790672,T02,0
5.6,560,-0.182,-1.014,-0.196,35.8671708,-0.0572958,-1.3750992,83.15339454,-5.40299394,-56.37333762000001,T02,0
5.61,561,-0.2019999999999999,-1.019,-0.166,36.38283300000001,2.9220858,-3.8961144,83.52008766,-5.3628868800000005,-56.34468972,T02,0
5.62,562,-0.2189999999999999,-1.013,-0.133,37.0130868,8.078707799999998,-7.0473834,83.88678078000002,-5.2826727600000005,-56.27020517999999,T02,0
5.63,563,-0.242,-0.996,-0.12,36.7839036,13.464512999999998,-9.9121734,84.24774432000002,-5.16808116,-56.14415441999999,T02,0
5.64,564,-0.261,-0.975,-0.099,35.6379876,18.3919518,-12.605076,84.59151912,-5.03057124,-55.96653744,T02,0
5.65,565,-0.245,-0.941,-0.078,33.9764094,24.8090814,-14.9542038,84.91237559999998,-4.87587258,-55.73162466,T02,0
5.66,566,-0.204,-0.905,-0.081,32.945085,31.9710564,-15.870936600000002,85.21604334,-4.6982556,-55.42222733999999,T02,0
5.67,567,-0.161,-0.913,-0.111,30.9970278,39.3622146,-14.896907999999998,85.49106318,-4.5263682,-55.04407506,T02,0
5.68,568,-0.1,-0.943,-0.123,28.81978740000001,44.51883660000001,-12.7769634,85.7431647,-4.37739912,-54.60862698000001,T02,0
5.69,569,-0.066,-1.002,-0.145,26.4706596,47.7274014,-9.568398599999998,85.9723479,-4.25707794,-54.13880142000001,T02,0
5.7,570,-0.046,-1.083,-0.159,24.7517856,48.6441342,-7.1046792000000005,86.17288319999999,-4.15967508,-53.6575167,T02,0
5.71,571,-0.045,-1.147,-0.156,21.829699800000004,46.5241896,-6.1879464,86.35622975999998,-4.0794609600000005,-53.1991503,T02,0
5.72,572,-0.047,-1.16,-0.172,19.0222056,40.7373138,-5.6149884000000005,86.51665799999998,-4.010706,-52.79235012,T02,0
5.73,573,-0.063,-1.135,-0.198,19.0222056,34.7212548,-5.5003968,86.67708624000002,-3.94195104,-52.44857532,T02,0
5.74,574,-0.065,-1.06,-0.174,19.4232762,31.8564648,-5.844171599999999,86.84897364,-3.873196080000002,-52.139178,T02,0
5.75,575,-0.055,-0.996,-0.143,19.2513888,28.762491600000004,-5.72958,87.00940188,-3.80444112,-51.84696941999999,T02,0
5.76,576,-0.046,-0.955,-0.1119999999999999,18.9649098,25.6112226,-5.5576926,87.18128928,-3.74141574,-51.59486790000001,T02,0
5.77,577,-0.05,-0.961,-0.089,17.761698000000006,22.8037284,-5.0993262,87.34171752,-3.68411994,-51.37141428,T02,0
5.78,578,-0.052,-0.978,-0.072,16.157415599999997,19.3659804,-4.6409598,87.49068659999998,-3.63255372,-51.17660856,T02,0
5.79,579,-0.046,-0.999,-0.071,12.605076,17.4179232,-4.1252976000000015,87.6052782,-3.58671708,-51.00472116,T02,0
5.8,580,-0.019,-1.02,-0.078,8.880849000000003,16.501190400000002,-3.0366774,87.66257399999998,-3.5351508600000003,-50.83856333999999,T02,0
5.81,581,0.0139999999999999,-1.043,-0.1159999999999999,5.443101,14.381245800000002,-2.0053530000000004,87.70841064,-3.5122325400000003,-50.69532384,T02,0
5.82,582,0.035,-1.058,-0.1369999999999999,4.9274388,9.9121734,-1.6615782,87.74851770000002,-3.4950437999999995,-50.59792098,T02,0
5.83,583,0.044,-1.048,-0.131,5.5576926,2.1772404,-0.8594370000000001,87.8058135,-3.48931422,-50.57500266,T02,0
5.84,584,0.043,-1.019,-0.121,6.130650599999999,-4.0680017999999984,-0.1718874,87.86883888,-3.48358464,-50.61510972,T02,0
5.85,585,0.036,-0.991,-0.091,8.307891,-9.3965112,-0.6302538000000001,87.93759384,-3.44347758,-50.69532384,T02,0
5.86,586,0.0,-0.981,-0.066,8.9954406,-12.605076,-1.7188740000000002,88.03499670000002,-3.42628884,-50.82137460000001,T02,0
5.87,587,-0.045,-0.997,-0.048,7.8495246,-13.8655836,-3.2085648,88.12666998,-3.39764094,-50.95888452,T02,0
5.88,588,-0.074,-1.019,-0.0559999999999999,5.5576926,-13.5791046,-4.010706000000001,88.19542494,-3.35753388,-51.09639444,T02,0
5.89,589,-0.09,-1.035,-0.07,3.4377480000000005,-12.261301199999998,-4.1825934,88.23553199999998,-3.3116972399999995,-51.21671562,T02,0
5.9,590,-0.085,-1.026,-0.077,1.7188740000000002,-10.3705398,-3.151269,88.21834326000004,-3.28877892,-51.31411848000001,T02,0
5.91,591,-0.062,-1.003,-0.088,0.3437748,-8.880849000000003,-1.4896908000000002,88.22980242,-3.27731976,-51.40579176,T02,0
5.92,592,-0.0279999999999999,-0.985,-0.099,0.0572958,-8.9954406,-0.286479,88.23553199999998,-3.27159018,-51.49173546,T02,0
5.93,593,-0.005,-0.972,-0.095,0.8594370000000001,-11.745639,0.3437748,88.25845032,-3.27731976,-51.61205663999999,T02,0
5.94,594,0.004,-0.976,-0.08,1.7761698,-15.5844576,0.286479,88.28709822,-3.28304934,-51.761025720000006,T02,0
